id	document_id	sentence_nr	content	code	title/text	dataset	url
15009	Kmob21	7	Stadtauswärts könnte das eine Entlastung bringen.	mpos	text	MC_K	https://www.krefeld-bewegen.de/comment/898#comment-898
15010	Kmob21	8	Der jetzige Verkehr, der über die Voltastraße Richtung Kreuzung Hansastraße fährt, kann die Dießemer Straße nutzen und würde die Kreuzung Hansastraße ebenfalls entlasten.	mpos	text	MC_K	https://www.krefeld-bewegen.de/comment/898#comment-898
15011	Kmob21	9	Eine Ampel Voltastraße/Ritterstraße könnte es übrigens der U76 übrigens auch leichter machen, vor allem wenn man über Taktverdichtung nachdenken will.	mpos	text	MC_K	https://www.krefeld-bewegen.de/comment/898#comment-898
15012	Kmob22	1	Park & Ride	mpos	title	MC_K	https://www.krefeld-bewegen.de/comment/902#comment-902
15013	Kmob22	2	Was in Krefeld fehlt sind große kostenlose Park & Ride Möglichkeiten für PKW außerhalb der Stadtmitte mit sehr günstige und regelmäßige ÖPNV Verbindungen vom Parkplatz in die Stadtmitte und zurück.	mpos	text	MC_K	https://www.krefeld-bewegen.de/comment/902#comment-902
15014	Kmob23	1	Sperrung einzelner Straßen	mpos	title	MC_K	https://www.krefeld-bewegen.de/comment/907#comment-907
15015	Kmob23	2	Wenn ich so durch Krefeld City gehe, fällt auf dass einige Straßen für den Autoverkehr gesperrt sein könnten um die City Fußgänger freundlicher zu gestalten.	mpos	text	MC_K	https://www.krefeld-bewegen.de/comment/907#comment-907
15016	Kmob23	3	Wie zum Beispiel Carl Wilhelm Straße Richtung Rathaus/ Kloster Straße warum muss die Straße geöffnet bleiben.?	mpos	text	MC_K	https://www.krefeld-bewegen.de/comment/907#comment-907
15017	Kmob23	4	Stephanstrasse Höhe Café Mari, warum muss hier der Autofahrer durch?, genauso am Platz der Alten Kirche, dort könnten bewegliche Poller für die Anwohner/ Gastronomie Abhilfe schaffen und das Fahren/wilde Parken verhindern.	mpos+premise	text	MC_K	https://www.krefeld-bewegen.de/comment/907#comment-907
15018	Kmob23	5	Königstraße „flaniermeile“ und genügend Parkmöglichkeiten ringsherum, also nicht zwingend notwendig für den Autoverkehr usw.	mpos+premise	text	MC_K	https://www.krefeld-bewegen.de/comment/907#comment-907
15019	Kmob24	1	(Car) Sharing Angebote ausweiten und vereinheitlichen	mpos	title	MC_K	https://www.krefeld-bewegen.de/comment/916#comment-916
15020	Kmob24	2	Die Anzahl und die räumliche Verfügbarkeit von Sharing Angeboten sollte deutlich erhöht werden.	mpos	text	MC_K	https://www.krefeld-bewegen.de/comment/916#comment-916
15021	Kmob24	3	Dies betrifft die verschiedensten Fortbewegungsmittel, wie Lastenräder, E-Roller und natürlich auch Pkw.	mpos	text	MC_K	https://www.krefeld-bewegen.de/comment/916#comment-916
15022	Kmob24	4	Es ist bedauerlich, dass eine so sinnvolle Sache wie die von den SWK angebotenen E-Roller nur in einem relativ kleinen, zentralen Teil des Krefelder Stadtgebietes zur Verfügung steht.	premise	text	MC_K	https://www.krefeld-bewegen.de/comment/916#comment-916
15023	Kmob24	5	Sharing Angebote für Pkw sollten ausgebaut und mit einheitlichen Bedingungen und einer zentralen Reservierungsmöglichkeit {z.B. per App) nutzbar sein.	mpos	text	MC_K	https://www.krefeld-bewegen.de/comment/916#comment-916
15024	Kmob24	6	Da der motorisierte Induvidualverkehr nicht komplett durch ÖPNV-Angebote ersetzt werden soll und kann, muss auf anderen Wegen versucht werden zumindest die Anzahl der Pkw auf lange Sicht zu reduzieren.	mpos+premise	text	MC_K	https://www.krefeld-bewegen.de/comment/916#comment-916
15025	Kmob24	7	Jeder, der statt eines eigenen Pkw auf Sharing Angebote zurückgreift, leistet hierzu einen wertvollen Beitrag.	non-arg	text	MC_K	https://www.krefeld-bewegen.de/comment/916#comment-916
15026	Kmob25	1	Der zweite Absatz sagt schon alles...	non-arg	title	MC_K	https://www.krefeld-bewegen.de/comment/917#comment-917
15027	Kmob25	2	Wie hier bereits schon jemand schrieb, die Stigmatisierung der Autofahrer ist gerade sehr angesagt!	non-arg	text	MC_K	https://www.krefeld-bewegen.de/comment/917#comment-917
15028	Kmob25	3	Mainstream halt....	non-arg	text	MC_K	https://www.krefeld-bewegen.de/comment/917#comment-917
15029	Kmob25	4	Nicht selten kreuzen Radfahrer die Straßen wie sie gerade Lust drauf haben.	premise	text	MC_K	https://www.krefeld-bewegen.de/comment/917#comment-917
15030	Kmob25	5	Die Fahrtrichtung ist egal, da sowieso der Autofahrer mindestens eine Teilschuld kriegt.	premise	text	MC_K	https://www.krefeld-bewegen.de/comment/917#comment-917
15031	Kmob25	6	Ohne das achtsame fahren der Autofahrer, wäre die Anzahle der Verkehrsunfälle um ein vielfaches höher.	non-arg	text	MC_K	https://www.krefeld-bewegen.de/comment/917#comment-917
15032	Kmob25	7	Über die Luftreinheit sollten Sie sich in klaren sein, dass Krefeld eine Industriestadt ist, mit entsprechenden Werken.	non-arg	text	MC_K	https://www.krefeld-bewegen.de/comment/917#comment-917
15033	Kmob25	8	"Filter laufen so wie sie sollen, nur wenn ""Besuch"" angesagt ist, Schmutzige Anlagen nicht.... wenn der ""Besuch"" weg ist, wird weiter produziert mit geöffneten Toren... den Rest, atmet die Belegschaft weg!"	non-arg	text	MC_K	https://www.krefeld-bewegen.de/comment/917#comment-917
15034	Kmob25	9	Insbesondere für die älteren unserer Gesellschaft sollte ein kostenloser ÖPNV in Erwägung gezogen werden, an Wochenenden für jedermann.	mpos	text	MC_K	https://www.krefeld-bewegen.de/comment/917#comment-917
15035	Kmob25	10	Damit ließe sich der Verkehr spürbar reduzieren, aber wer solls bezahlen?	mpos	text	MC_K	https://www.krefeld-bewegen.de/comment/917#comment-917
15036	Kmob26	1	Nur umfassende Konzepte verhindern gravierende Schäden	non-arg	title	MC_K	https://www.krefeld-bewegen.de/comment/928#comment-928
15037	Kmob26	2	Ich hab große Sorge, dass unser Bereich Heinrich-Malina, Bischofstr. und Hauptstr. nach den angekündigten Straßensperrungen von Glindholzstr. bzw. Maybachstr. ganz zusammenbricht.	premise	text	MC_K	https://www.krefeld-bewegen.de/comment/928#comment-928
15038	Kmob26	3	Die Buddestr. als dann Hauotschlagader hat nämlich in der Folge ein weiteres Problemgebiet, das noch nicht zur Sprache kam.	premise	text	MC_K	https://www.krefeld-bewegen.de/comment/928#comment-928
15039	Kmob26	4	Bei uns kommen unendlich viele LKW vorbei jeden Tag.	premise	text	MC_K	https://www.krefeld-bewegen.de/comment/928#comment-928
15040	Kmob26	5	Der Stau reicht jetzt schon auf der Heinrich-Malina-Str. bis zur Unterführung nach Linn manchmal.	premise	text	MC_K	https://www.krefeld-bewegen.de/comment/928#comment-928
15041	Kmob26	6	Wir werden irgendwann durch die Heinrich-Klausmann Siedlung fahren, wenn bei uns alles dicht ist und wir für 300 m 15 Minuten brauchen.	premise	text	MC_K	https://www.krefeld-bewegen.de/comment/928#comment-928
15042	Kmob26	7	Und dann haben wir ein weiteres Problem.	non-arg	text	MC_K	https://www.krefeld-bewegen.de/comment/928#comment-928
15043	Kmob26	8	Also ohne Gesamtkonzept, auch im Hinblick auf Neubau Rheinbrücke, ist die Sperrung von Straßen derzeit keine Option.	mpos	text	MC_K	https://www.krefeld-bewegen.de/comment/928#comment-928
15044	Kmob26	9	Auch die selbstbewusste Haltung einer Partei, das einfach mal ohne Anhörung von Bürgern und anderen politisch agierenden Menschen nach Gutdünken aus dem Handgelenk zu entscheiden, ist bestenfalls verantwortungslos.	non-arg	text	MC_K	https://www.krefeld-bewegen.de/comment/928#comment-928
15045	Kmob26	10	Eine Verkehrszählung Lastkraftverkehr Heinrich-Malina-Str. wäre schon jetzt dringend erforderlich.	mpos	text	MC_K	https://www.krefeld-bewegen.de/comment/928#comment-928
15046	Kmob26	11	Die Straße hat bereits massiv Schaden vor dem Kreuzungsbereich Hauptstraße genommen.	premise	text	MC_K	https://www.krefeld-bewegen.de/comment/928#comment-928
15047	Kmob26	12	Warum reden nicht alle Fraktionen vorher miteinander, anstatt einfach unüberlegt Straßen sperren zu wollen?	non-arg	text	MC_K	https://www.krefeld-bewegen.de/comment/928#comment-928
15048	Kmob27	1	Pendler	non-arg	title	MC_K	https://www.krefeld-bewegen.de/comment/952#comment-952
15049	Kmob27	2	Bin Aussendienstler mit tägl. wechselnden Zielen, ÖPNV nicht mögl.	non-arg	text	MC_K	https://www.krefeld-bewegen.de/comment/952#comment-952
15050	Kmob27	3	Häufig aus Hüls Richtung MG unterwegs.	non-arg	text	MC_K	https://www.krefeld-bewegen.de/comment/952#comment-952
15051	Kmob27	4	Es fehlt eine Umgehungsstraße zw. Krefeld und St. Tönis zur A44 (B9n).	mpos	text	MC_K	https://www.krefeld-bewegen.de/comment/952#comment-952
15052	Kmob27	5	Sagenhaft die Staus, Umgehung über Anrath oder Heideckstr. nicht sinnvoller.	premise	text	MC_K	https://www.krefeld-bewegen.de/comment/952#comment-952
15053	Kmob27	6	Fichtenhein soll wachsen, Prima.	non-arg	text	MC_K	https://www.krefeld-bewegen.de/comment/952#comment-952
15054	Kmob27	7	Aber dann sind noch mehr Pendler unterwegs, und dann?	non-arg	text	MC_K	https://www.krefeld-bewegen.de/comment/952#comment-952
15055	Kmob27	8	Wie gesagt, bin viel unterwegs und sehe neue Umgehungsstraßen überall.	non-arg	text	MC_K	https://www.krefeld-bewegen.de/comment/952#comment-952
15056	Kmob27	9	Der Blick nach Kempen reicht schon als Vergleich.	non-arg	text	MC_K	https://www.krefeld-bewegen.de/comment/952#comment-952
15057	Kmob27	10	Da muss keiner mehr quer durch die Stadt.	non-arg	text	MC_K	https://www.krefeld-bewegen.de/comment/952#comment-952
15058	Kmob27	11	Hier fehlt mir eine planerische Perspektive für Pendler in unserer flexiblen Gesellschaft und der Entlastung der innenstädtischen Gebiete	mpos	text	MC_K	https://www.krefeld-bewegen.de/comment/952#comment-952
15059	Kmob27	12	Der Stop an go Verkehr am morgen ist bestimmt auch nicht emissionsverhindender.	premise	text	MC_K	https://www.krefeld-bewegen.de/comment/952#comment-952
15060	Kmob28	1	Geschwindigkeitskontrollen verstärken	mpos	title	MC_K	https://www.krefeld-bewegen.de/comment/960#comment-960
15061	Kmob28	2	Das Raderfeld in Fischeln ist eine Anlieger 30-Zone.	premise	text	MC_K	https://www.krefeld-bewegen.de/comment/960#comment-960
15062	Kmob28	3	Die PKW aus NE und DU fliegen hier über die Straße und nutzen das Raderfeld als Abkürzung, weil es über die Kölner Straße länger dauert.	premise	text	MC_K	https://www.krefeld-bewegen.de/comment/960#comment-960
15063	Kmob28	4	Eine an das Ordnungsamt gerichtetet Bitte, hier und nicht immer nur auf der Wilhelmstraße zur gleichen Zeit am gleichen Ort Geschwindigkeitskontrollen durchzuführen war erfolglos.	non-arg	text	MC_K	https://www.krefeld-bewegen.de/comment/960#comment-960
15064	Kmob28	5	Ich bekam sogar einen Auftrag selber die Fahreuge zu zählen und dem Ordnungsamt zu melden.	non-arg	text	MC_K	https://www.krefeld-bewegen.de/comment/960#comment-960
15065	Kmob28	6	Dieser viele und laute Verkehr macht eine krank!	premise	text	MC_K	https://www.krefeld-bewegen.de/comment/960#comment-960
15066	Kmob29	1	Abbiegespur zur Oberschlesienstraße	non-arg	title	MC_K	https://www.krefeld-bewegen.de/comment/975#comment-975
15067	Kmob29	2	Hallo zusammen	non-arg	text	MC_K	https://www.krefeld-bewegen.de/comment/975#comment-975
15068	Kmob29	3	Die Abbiegespur zur Oberschlesienstraße wird jeden morgen soweit zugefahren das eine Durchfahrt vom Obergart nur einspurig, rechts möglich ist.	premise	text	MC_K	https://www.krefeld-bewegen.de/comment/975#comment-975
15069	Kmob29	4	Zum Teil stehen auch die SWK Busse in zweiter Reihe um sich Richtung Oberschlesienstraße einzuordnen.	premise	text	MC_K	https://www.krefeld-bewegen.de/comment/975#comment-975
15070	Kmob29	5	Das ist eine sehr gefährliche Situation und das jeden Morgen	premise	text	MC_K	https://www.krefeld-bewegen.de/comment/975#comment-975
15071	Kmob3	1	Ausbau von neuen Siedlungsgebieten nur noch Autofrei	mpos	title	MC_K	https://www.krefeld-bewegen.de/comment/957#comment-957
15072	Kmob3	2	Die Gebiete in Fischeln sollten sich an dem Projekt autofreie Siedlung in Köln orientieren.	mpos	text	MC_K	https://www.krefeld-bewegen.de/comment/957#comment-957
15073	Kmob3	3	Dabei sollten auch die bekannnten Forschungsergebnisse herangezogen werden.	mpos	text	MC_K	https://www.krefeld-bewegen.de/comment/957#comment-957
15074	Kmob3	4	Von der Goethe Uni hat Herr Andreas Blechschmidt ein Foorschungsergebnis veröffentlicht : Wohnen ohne Auto – Nischenkonzept oder Zukunftsmodell für nachhaltige Stadtentwicklung?	non-arg	text	MC_K	https://www.krefeld-bewegen.de/comment/957#comment-957
15075	Kmob3	5	Planungen und Umsetzungen autofreier bzw. autoreduzierter Stadtentwicklungsprojekte im Vergleich	non-arg	text	MC_K	https://www.krefeld-bewegen.de/comment/957#comment-957
15128	Kmob4	1	Sicherheit im Straßenverkehr/Verwaltungskommunikation	non-arg	title	MC_K	https://www.krefeld-bewegen.de/comment/969#comment-969
15129	Kmob4	2	Neben der Ahndung von Verstößen (Parken auf Radwegen/Geschwindigkeitsverstöße auf Fahrradstraßen etc.) sollte der Vorbeugung mehr Raum gewidmet werden z.B. durch Rotlichtüberwachung (Beispiel: nach Umschalten auf Rotlicht passieren regelmäßig 3 - 4 PKW die Kreuzung St. Töniser Str./Ring).	mpos	text	MC_K	https://www.krefeld-bewegen.de/comment/969#comment-969
15130	Kmob4	3	Baustellenmanagement: Regelmäßig blockieren Verkehrschilder (z.B. Halteverbotsschilder) die Radwege und nicht die Straßenränder.	premise	text	MC_K	https://www.krefeld-bewegen.de/comment/969#comment-969
15131	Kmob4	4	Verwaltungskommunikation: Selten Feedback der Verwaltung auf schriftliche Hinweise/Anzeigen/Nachfragen.	premise	text	MC_K	https://www.krefeld-bewegen.de/comment/969#comment-969
15132	Kmob4	5	"Eher ""Abwimmeln"" als sachkundige Antworten."	premise	text	MC_K	https://www.krefeld-bewegen.de/comment/969#comment-969
15133	Kmob4	6	Kommunikationskultur der städtischen Ämter ist unbedingt zu verbessern!	mpos	text	MC_K	https://www.krefeld-bewegen.de/comment/969#comment-969
15212	Kmob5	1	Konsequent Tempo 30 auf allen Straßen	mpos	title	MC_K	https://www.krefeld-bewegen.de/comment/980#comment-980
15213	Kmob5	2	Schluss mit dem Flickenteppich der unterschiedlichen Geschwindigkeitsregelungen und einheitlich Tempo 30 auf allen Fischelner Str..	mpos	text	MC_K	https://www.krefeld-bewegen.de/comment/980#comment-980
15214	Kmob5	3	Dann wissen alle Verkehrsteilnehmer immer woran sie sind und keine(r) kann sich mehr rausreden.	mpos	text	MC_K	https://www.krefeld-bewegen.de/comment/980#comment-980
15215	Kmob5	4	Der Verkehr fließt gleichmäßiger und damit voraussichtlich weniger Staus und weniger Schadstoffausstoß und weniger Lärm, der Verkehr wird sicherer, weil bei 20km/h weniger der Aufprall um ein Mehrfaches geringer wird, und weil die Einschätzung der Geschwindigkeit des Anderen einfacher/besser wird, weniger Schätzfehler mit fataler Wirkung vorkommen.	mpos	text	MC_K	https://www.krefeld-bewegen.de/comment/980#comment-980
15270	Kmob6	1	ÖPNV umfassend neu strukturieren, nicht nur partiell betrachten	mpos	title	MC_K	https://www.krefeld-bewegen.de/comment/981#comment-981
15271	Kmob6	2	Parallel zur Planung für die neuen Baugebiete Fischeln Süd-West, Plankerheide, Interkommunales Gewerbegebiet A44 usw. ist das ÖPNV-Netz für Fischeln systematisch, d.h. in Gesamtbetrachtung, und nicht nur jeweils punktuell zu betrachten, als Ganzes neu auszurichten und in großer Linie zu ergänzen.	mpos	text	MC_K	https://www.krefeld-bewegen.de/comment/981#comment-981
15272	Kmob6	3	Ein sinnvoller Ansatz wäre es, die Linie 042(endet bislang vor Outokompou) als Schleife nach Fischeln zum Verkehrsverknüpfungspunkt Grundend weiter zu führen.	mpos+premise	text	MC_K	https://www.krefeld-bewegen.de/comment/981#comment-981
15273	Kmob6	4	Damit könnte  das  wachsende aber  bislang unterversorgte/schlecht versorgte Gewerbegebiet Europark Fichtenhain, Fischeln Süd-West und Interkommunales Gewerbegebiet A 44 in einem Zuge vernünftig bedient werden.	mpos+premise	text	MC_K	https://www.krefeld-bewegen.de/comment/981#comment-981
15274	Kmob6	5	Die SWK-mobil ist ja eine Tochtergesellschaft im Eigentum der Stadt und müsste in diesem Sinne von Rat und Verwaltung über die einschlägigen Aufsichtsgremien entsprechend beauftragt werden.	mpos	text	MC_K	https://www.krefeld-bewegen.de/comment/981#comment-981
15275	Kmob6	6	Es kann doch nicht sein, dass es für Fischeln Süd-West und auch das Interkommunale noch keine diesbezüglichen Vorgaben gibt.	non-arg	text	MC_K	https://www.krefeld-bewegen.de/comment/981#comment-981
15276	Kmob6	7	Städtebauliche Planung und ÖPNV müssen überall von Beginn an synchron und abgestimmt arbeiten und nicht zeitversetzt.	mpos	text	MC_K	https://www.krefeld-bewegen.de/comment/981#comment-981
15277	Kmob6	8	ÖPNV braucht in und für neue Siedlungseinheiten vernünftige Trassen und Verknüpfungspunkte, das muss doch zusammen gedacht werden.	mpos	text	MC_K	https://www.krefeld-bewegen.de/comment/981#comment-981
15278	Kmob6	9	Da sitzen doch jeweils Planer mit der gleichen Ausbildung, die müssen doch gut miteinander klarkommen, zumal wenn sie klare Vorgaben bekommen.	non-arg	text	MC_K	https://www.krefeld-bewegen.de/comment/981#comment-981
15343	Kmob7	1	ÖPNV vereinfachen	mpos	title	MC_K	https://www.krefeld-bewegen.de/comment/1034#comment-1034
15344	Kmob7	2	Vielleicht kann Krefeld neben anderen Städten in der Region daran mitarbeiten, dass der ÖPNV vereinfacht wird.	mpos	text	MC_K	https://www.krefeld-bewegen.de/comment/1034#comment-1034
15345	Kmob7	3	Das aktuelle Tarifsystem ist viel zu unübersichtlich.	premise	text	MC_K	https://www.krefeld-bewegen.de/comment/1034#comment-1034
15346	Kmob7	4	Und bitte keine Online-Tickets, die einen dazu zwingen sich ein Smartphone anzuschaffen, wenn man eine günstige Fahrkarte kaufen will, das ist weder niederschwellig noch inclusiv.	mpos	text	MC_K	https://www.krefeld-bewegen.de/comment/1034#comment-1034
15347	Kmob7	5	Mehr Möglichkeiten zur Fahrradmitnahme schaffen.	mpos	text	MC_K	https://www.krefeld-bewegen.de/comment/1034#comment-1034
15348	Kmob7	6	Im Bahnhofsumfeld Abstellmöglichkeiten für Fahrräder schaffen.	mpos	text	MC_K	https://www.krefeld-bewegen.de/comment/1034#comment-1034
15349	Kmob7	7	Fahrradmitnahme im ÖPNV kostenlos.	mpos	text	MC_K	https://www.krefeld-bewegen.de/comment/1034#comment-1034
15408	Kmob8	1	Verbesserung der (schnellen) SPNV-Anbindung an das Ruhrgebiet	mpos	title	MC_K	https://www.krefeld-bewegen.de/comment/1073#comment-1073
15409	Kmob8	2	Meiner Empfindung nach sollte die RE-Anbindung an das Ruhrgebiet ausgehend von Krefeld HBF verbessert werden.	mpos	text	MC_K	https://www.krefeld-bewegen.de/comment/1073#comment-1073
15410	Kmob8	3	Wenn nicht gerade der RE10 Umleitungen fährt, bietet im Regelverkehr nur der RE42 die Möglichkeit,  Duisburg HBF schnell zu erreichen.	premise	text	MC_K	https://www.krefeld-bewegen.de/comment/1073#comment-1073
15411	Kmob8	4	Er verkehrt lediglich einmal die Stunde.	premise	text	MC_K	https://www.krefeld-bewegen.de/comment/1073#comment-1073
15412	Kmob8	5	RB33 und RB35 leisten mit der Anbindung der kleineren Haltestelle einen wichtigen Beitrag, von Krefeld HBF ist die Fahrtzeit dadurch aber natürlich verlängert.	premise	text	MC_K	https://www.krefeld-bewegen.de/comment/1073#comment-1073
15413	Kmob8	6	Attraktivitätssteigernd sind IMO aber vor allem kurze Fahrtzeiten zwischen den größten Stationen.	mpos	text	MC_K	https://www.krefeld-bewegen.de/comment/1073#comment-1073
15414	Kmob8	7	Mein Plädoyer wäre also für eine zweite, schnelle RE-Verbindung zwischen Krefeld HBF und dem Ruhrgebiet.	mpos	text	MC_K	https://www.krefeld-bewegen.de/comment/1073#comment-1073
15415	Kmob8	8	Zumal sich die Anbindung aktuell durch die RRX-bedingte Umstellung sogar verschlechtert hat.	premise	text	MC_K	https://www.krefeld-bewegen.de/comment/1073#comment-1073
15416	Kmob8	9	Vorher fuhr der RE11 bis nach Dortmund und weiter, der RE42 biegt nun ab Essen nach Norden ab.	premise	text	MC_K	https://www.krefeld-bewegen.de/comment/1073#comment-1073
15417	Kmob8	10	Im Rahmen des RRX-Projekts mag dies durchaus sinnvoll sein, da die Stammstrecke zwischen Düsseldorf und Dortmund nun häufiger direkt bedient wird.	premise	text	MC_K	https://www.krefeld-bewegen.de/comment/1073#comment-1073
15418	Kmob8	11	Die Anbindung von Krefeld ans Ruhrgebiet ist dadurch allerdings unattraktiver geworden - zumindest für alle, die über Essen hinaus fahren möchten.	premise	text	MC_K	https://www.krefeld-bewegen.de/comment/1073#comment-1073
15419	Kmob8	12	Sicherlich kann die Stadt Krefeld eine solche Entscheidung nicht alleine treffen, ich würde mir jedoch wünschen, dass sie sich für eine bessere SPNV-Verbindung einsetzt.	mpos	text	MC_K	https://www.krefeld-bewegen.de/comment/1073#comment-1073
15420	Kmob8	13	"Praktische Anregung (ohne die Umsetzbarkeit im Detail bewerten zu können): Die laut Konzept angedachte Verbindung nach Duisburg per S-Bahn kann vielleicht eine der beiden RB-Verbindungen ersetzen, das ""freiwerdende"" DB-Personal und -Material dann als Grundlage für eine neue, schnelle RE-Verbindung dienen."	mpos	text	MC_K	https://www.krefeld-bewegen.de/comment/1073#comment-1073
15554	Kmob9	1	Pilotprojekte Strassenverkehrsberuhigung in Krefeld	mpos	title	MC_K	https://www.krefeld-bewegen.de/comment/1075#comment-1075
15555	Kmob9	2	Auf Grund der klimatisch bedingten in Zukunft zu erwartenden Bedingungen und auf Grund des stark ansteigenden Verkehrsaufkommens mit belastenden Lebensbedingungen sind in Krefeld Pilotprojekte zu starten.	mpos+premise	text	MC_K	https://www.krefeld-bewegen.de/comment/1075#comment-1075
15556	Kmob9	3	Im Zentrum startet das Projekt: Verkehrsberuhigung im Geschäftsviertel.	mpos	text	MC_K	https://www.krefeld-bewegen.de/comment/1075#comment-1075
15557	Kmob9	4	Es wird gesunder Freizeitgestaltung für Jung und Alt Raum geboten, Sitzgelegenheiten an der frischen Luft und gleichzeitig mit viel Grün wird der Handel beim Spazierengehen angeregt und eine Alternative zum Internet geschaffen.	mpos	text	MC_K	https://www.krefeld-bewegen.de/comment/1075#comment-1075
15558	Kmob9	5	Auch die Viertel werden verkehrsberuhigt, netzartige Verbindungen zwischen den Vierteln bleiben zunächst bestehen.	mpos	text	MC_K	https://www.krefeld-bewegen.de/comment/1075#comment-1075
15559	Kmob9	6	Hier soll Öffentlicher Strassenverkehr eingesetzt werden.	mpos	text	MC_K	https://www.krefeld-bewegen.de/comment/1075#comment-1075
15560	Kmob9	7	Auf den bestehenden Straßen wird der Autoverkehr zunehmend verlangsamt und abgebaut.	mpos	text	MC_K	https://www.krefeld-bewegen.de/comment/1075#comment-1075
15561	Kmob9	8	Parkplätze werden am Stadtrand geschaffen mit guten Anbindungsmöglichkeiten und Fahrradverlei.	mpos	text	MC_K	https://www.krefeld-bewegen.de/comment/1075#comment-1075
15562	Kmob9	9	Auf den verbleibenden Wegen ist Fahrradverkehr und Fussgängerverkehr möglich und haben Vorrang.	mpos	text	MC_K	https://www.krefeld-bewegen.de/comment/1075#comment-1075
15563	Kmob9	10	Lieferverkehr mit umweltfreundlichen Fahrzeugen ist ebenfalls möglich.	mpos	text	MC_K	https://www.krefeld-bewegen.de/comment/1075#comment-1075
15564	Kmob9	11	So kann es auch Lieferdienste für alte und kranke Menschen geben, sowie spezielle, umweltfreundliche Fahrzeuge für diesen Personenkreis.	mpos	text	MC_K	https://www.krefeld-bewegen.de/comment/1075#comment-1075
15565	Kmob9	12	"Überall gibt es viel Grün, das die Gesundheit der Menschen und die Artenvielfalt fördert, also den ""Wald in die Stadt"" holen und auch""die essbare Stadt"" verwirklichen, an dem jeder Bürger teilhaben kann."	mpos	text	MC_K	https://www.krefeld-bewegen.de/comment/1075#comment-1075
15566	Kmob9	13	Dach- und Wandbegrünung bilden die natürlichen Dämmungsmethoden, die auf gefährliche Materialien verzichten.	mpos	text	MC_K	https://www.krefeld-bewegen.de/comment/1075#comment-1075
15567	Kmob9	14	Dies insgesamt ist unumgänglich und es wird zu einer finanziell und sozial attraktiven, gesunden und klimafreundlichen Lebensgestaltung führen.	mpos	text	MC_K	https://www.krefeld-bewegen.de/comment/1075#comment-1075
15568	Kmob9	15	Kinder können auf der Strasse spielen, was die Familien entlastet, alte Menschen müssen keine Angst vor dem Strassenverkehr haben, auch die Lärmbelästigung und Abgase und Feinstaub sind derzeitig zu einer erheblichen Belastung geworden.	mpos	text	MC_K	https://www.krefeld-bewegen.de/comment/1075#comment-1075
15569	Kmob9	16	Die insgesamt unschöne Umgebung hat zum Rückzug in die hauseigenen vier Wände geführt, was niemandem nutzt.	premise	text	MC_K	https://www.krefeld-bewegen.de/comment/1075#comment-1075
15570	Kmob9	17	Diese Maßnahmen führen zu einer Öffnung der Gesellschaft, von der alle profitieren.	mpos	text	MC_K	https://www.krefeld-bewegen.de/comment/1075#comment-1075
